200.0	18.7958869395
201.0	20.7415223094
202.0	21.7446772547
203.0	22.1046707065
204.0	22.0952205445
205.0	22.1440011262
206.0	22.2155977135
207.0	22.2517231796
208.0	22.4746648006
209.0	22.5058478127
210.0	22.572798701
211.0	22.6970900681
212.0	22.8016531648
213.0	23.1225773413
214.0	23.1663501828
215.0	23.0606045175
216.0	23.1366776536
217.0	23.1324488953
218.0	23.2495231815
219.0	23.2672765475
220.0	23.0714271712
221.0	23.2607701948
222.0	23.6126162389
223.0	23.7632757686
224.0	23.9516142767
225.0	24.0574430334
226.0	24.0688087486
227.0	24.3461099448
228.0	24.5048352745
229.0	24.415236047
230.0	24.5313369769
231.0	24.7305203953
232.0	24.7674292944
233.0	24.9528373471
234.0	25.1613255175
235.0	25.1494642214
236.0	25.2806210147
237.0	25.5836701556
238.0	25.6634913069
239.0	25.7328192025
240.0	26.0829010383
241.0	26.3885467852
242.0	26.5306241613
243.0	26.7965433206
244.0	27.0395025481
245.0	26.9991676128
246.0	27.0003872757
247.0	27.2508484688
248.0	27.3961248634
249.0	27.4077576581
250.0	27.6305998663
251.0	28.0026653101
252.0	28.1088946861
253.0	28.1262578192
254.0	28.4049433773
255.0	28.7304954474
256.0	28.8178571425
257.0	28.9322799231
258.0	29.3353087803
259.0	29.7895486423
260.0	30.074187105
261.0	30.456834831
262.0	31.1242961052
263.0	31.7611767799
264.0	32.0951121779
265.0	32.3888936612
266.0	32.8876764439
267.0	33.3704671014
268.0	33.558387185
269.0	33.6329676435
270.0	33.8434618775
271.0	34.0649449479
272.0	33.973292176
273.0	33.6649993748
274.0	33.485397333
275.0	33.5144080987
276.0	33.4675089436
277.0	33.2122759306
278.0	32.9945171351
279.0	32.9559656972
280.0	32.9594644382
281.0	32.746355793
282.0	32.4166194778
283.0	32.2082885876
284.0	32.2001040856
285.0	32.1779869378
286.0	31.9874168324
287.0	31.736127693
288.0	31.591513062
289.0	31.5628910453
290.0	31.4816246973
291.0	31.2284541314
292.0	30.9408955998
293.0	30.786137884
294.0	30.7318643679
295.0	30.6440812808
296.0	30.4291535276
297.0	30.1718076193
298.0	30.0353389122
299.0	30.0661034997
300.0	30.2030351446
301.0	30.2757045012
302.0	30.1928534817
303.0	30.0385171579
304.0	29.921177276
305.0	29.8365991425
306.0	29.6929459976
307.0	29.4673261629
308.0	29.2376645256
309.0	29.0790163521
310.0	28.9880194087
311.0	28.8817484871
312.0	28.6909053671
313.0	28.4387764112
314.0	28.2036455798
315.0	28.0207673632
316.0	27.8833223322
317.0	27.751005227
318.0	27.6205042623
319.0	27.4894602359
320.0	27.3894033634
321.0	27.3314560207
322.0	27.2860999914
323.0	27.1853101341
324.0	27.031074707
325.0	26.8615474964
326.0	26.7277110058
327.0	26.6222858358
328.0	26.5410076176
329.0	26.4413958775
330.0	26.305832273
331.0	26.1387058101
332.0	25.9966462393
333.0	25.8933933157
334.0	25.8121833512
335.0	25.7358757787
336.0	25.62768782
337.0	25.4840435777
338.0	25.3281077447
339.0	25.1834901461
340.0	25.0472291674
341.0	24.9064308052
342.0	24.743886239
343.0	24.5484671575
344.0	24.329383351
345.0	24.1244384349
346.0	23.9694596367
347.0	23.8730291098
348.0	23.8213388457
349.0	23.7806804475
350.0	23.7247792304
351.0	23.6439669175
352.0	23.546347887
353.0	23.4484291339
354.0	23.3529600932
355.0	23.2585252435
356.0	23.1607162898
357.0	23.046162937
358.0	22.9119169246
359.0	22.767318615
360.0	22.6317208837
361.0	22.5174924776
362.0	22.4223379971
363.0	22.3393207948
364.0	22.2527781435
365.0	22.1502478182
366.0	22.0290308327
367.0	21.9052691732
368.0	21.7959550294
369.0	21.7125550132
370.0	21.6498610749
371.0	21.6023357668
372.0	21.555941095
373.0	21.503327923
374.0	21.4409648664
375.0	21.3720732006
376.0	21.3005537695
377.0	21.2289497633
378.0	21.1581262226
379.0	21.0917747793
380.0	21.0269842671
381.0	20.9596268245
382.0	20.8819942411
383.0	20.7952972772
384.0	20.6993341394
385.0	20.5984315151
386.0	20.4913192932
387.0	20.3792482957
388.0	20.2630969174
389.0	20.1389123822
390.0	20.0053073605
391.0	19.8611823751
392.0	19.7145216186
393.0	19.5755230753
394.0	19.4481543593
395.0	19.3329140188
396.0	19.230037974
397.0	19.1418972971
398.0	19.0725234045
399.0	19.0244936129
400.0	18.9980868721
