200.0	4.6154096642e-07
201.0	4.14378340577e-07
202.0	3.92690747928e-07
203.0	3.83794825696e-07
204.0	3.81485961032e-07
205.0	3.78205551788e-07
206.0	3.745821511e-07
207.0	3.71600271468e-07
208.0	3.65589765142e-07
209.0	3.62787816675e-07
210.0	3.59448422882e-07
211.0	3.55254082453e-07
212.0	3.51433049018e-07
213.0	3.44417343953e-07
214.0	3.41655826917e-07
215.0	3.41124773523e-07
216.0	3.37934851227e-07
217.0	3.35949760465e-07
218.0	3.32243138104e-07
219.0	3.29997780686e-07
220.0	3.30811326198e-07
221.0	3.2616739565e-07
222.0	3.19405276647e-07
223.0	3.15510204109e-07
224.0	3.11192957527e-07
225.0	3.08014375667e-07
226.0	3.06078952502e-07
227.0	3.00841066657e-07
228.0	2.9716955862e-07
229.0	2.96548680151e-07
230.0	2.93458857038e-07
231.0	2.89439358377e-07
232.0	2.87370990249e-07
233.0	2.83627102847e-07
234.0	2.79697124746e-07
235.0	2.78264188768e-07
236.0	2.75279404753e-07
237.0	2.70510194073e-07
238.0	2.68179779344e-07
239.0	2.6598681805e-07
240.0	2.60979826651e-07
241.0	2.56550283155e-07
242.0	2.53790638517e-07
243.0	2.49913375299e-07
244.0	2.46333836435e-07
245.0	2.45378678164e-07
246.0	2.44056691774e-07
247.0	2.40527059092e-07
248.0	2.37983844057e-07
249.0	2.3662725647e-07
250.0	2.33485171533e-07
251.0	2.29176658664e-07
252.0	2.27119827116e-07
253.0	2.25800551034e-07
254.0	2.22428466739e-07
255.0	2.18774555134e-07
256.0	2.16991818521e-07
257.0	2.15028515748e-07
258.0	2.10993881139e-07
259.0	2.0672224941e-07
260.0	2.03730858291e-07
261.0	2.00158243573e-07
262.0	1.94883422812e-07
263.0	1.90021288035e-07
264.0	1.87108144341e-07
265.0	1.84491396664e-07
266.0	1.80795533272e-07
267.0	1.7730295246e-07
268.0	1.75445493076e-07
269.0	1.74201119323e-07
270.0	1.72274932392e-07
271.0	1.70324819303e-07
272.0	1.69959283643e-07
273.0	1.70689918981e-07
274.0	1.70782493095e-07
275.0	1.69818986039e-07
276.0	1.69247157266e-07
277.0	1.69738830654e-07
278.0	1.7005136405e-07
279.0	1.69448210711e-07
280.0	1.68635039657e-07
281.0	1.68938480338e-07
282.0	1.69861691646e-07
283.0	1.70166468364e-07
284.0	1.69421989854e-07
285.0	1.6875655502e-07
286.0	1.6898181404e-07
287.0	1.69539955495e-07
288.0	1.69538809009e-07
289.0	1.68920795442e-07
290.0	1.68589286598e-07
291.0	1.69188488656e-07
292.0	1.69992202651e-07
293.0	1.70080456045e-07
294.0	1.69619208192e-07
295.0	1.69347050302e-07
296.0	1.69786089321e-07
297.0	1.70476507599e-07
298.0	1.70495713636e-07
299.0	1.69572726332e-07
300.0	1.68064282122e-07
301.0	1.66928736551e-07
302.0	1.6665837044e-07
303.0	1.66787952938e-07
304.0	1.66718238115e-07
305.0	1.66470469473e-07
306.0	1.66557211293e-07
307.0	1.67113859657e-07
308.0	1.67707829728e-07
309.0	1.67905743717e-07
310.0	1.6771851378e-07
311.0	1.67624283064e-07
312.0	1.68028500076e-07
313.0	1.68806467932e-07
314.0	1.69501227463e-07
315.0	1.69895674086e-07
316.0	1.70022945509e-07
317.0	1.70125170253e-07
318.0	1.70222627979e-07
319.0	1.70329230497e-07
320.0	1.70249498078e-07
321.0	1.69911859713e-07
322.0	1.69499696307e-07
323.0	1.69435805544e-07
324.0	1.69711194336e-07
325.0	1.70091722321e-07
326.0	1.70254032118e-07
327.0	1.70241336082e-07
328.0	1.700782684e-07
329.0	1.7003693785e-07
330.0	1.70232566289e-07
331.0	1.70640657831e-07
332.0	1.70894043164e-07
333.0	1.7089804392e-07
334.0	1.70761122659e-07
335.0	1.70595503503e-07
336.0	1.70645587139e-07
337.0	1.70937947754e-07
338.0	1.71321768068e-07
339.0	1.7163756354e-07
340.0	1.71904040899e-07
341.0	1.72209560268e-07
342.0	1.72674609951e-07
343.0	1.73382144408e-07
344.0	1.74274871871e-07
345.0	1.75086026563e-07
346.0	1.75548566203e-07
347.0	1.75589995613e-07
348.0	1.75306446129e-07
349.0	1.74944658164e-07
350.0	1.74698345794e-07
351.0	1.74638862028e-07
352.0	1.74708144422e-07
353.0	1.74784445827e-07
354.0	1.74847260102e-07
355.0	1.74907406786e-07
356.0	1.74997394019e-07
357.0	1.75219975228e-07
358.0	1.75599457638e-07
359.0	1.76067711262e-07
360.0	1.76475653411e-07
361.0	1.76725337227e-07
362.0	1.76830950226e-07
363.0	1.76845267999e-07
364.0	1.76892045874e-07
365.0	1.7707085422e-07
366.0	1.77405649799e-07
367.0	1.77769176052e-07
368.0	1.78022347164e-07
369.0	1.78069694381e-07
370.0	1.77951056476e-07
371.0	1.77710458999e-07
372.0	1.77463900959e-07
373.0	1.77271126743e-07
374.0	1.77161938589e-07
375.0	1.77109802296e-07
376.0	1.77083191402e-07
377.0	1.77061132591e-07
378.0	1.77036010812e-07
379.0	1.76976808752e-07
380.0	1.76908141731e-07
381.0	1.76864335584e-07
382.0	1.76911308667e-07
383.0	1.77038983491e-07
384.0	1.77251114825e-07
385.0	1.77511010747e-07
386.0	1.77831441864e-07
387.0	1.78201842158e-07
388.0	1.78616436177e-07
389.0	1.7911050183e-07
390.0	1.79699010821e-07
391.0	1.80394237962e-07
392.0	1.81127148283e-07
393.0	1.81802743512e-07
394.0	1.82383145661e-07
395.0	1.82859782683e-07
396.0	1.83227631813e-07
397.0	1.83461957102e-07
398.0	1.83521089445e-07
399.0	1.83378553625e-07
